what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1638191175121
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1638191177987
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1638191191335
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1638191233644
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1638191234857
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1638191247469
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1638191248466
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1638191257879
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1638191264637
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1638191269148
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1638191277779
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1638191285561
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1638191286514
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1638191287342
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1638191298680
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1638191305218
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1638191312512
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1638191314554
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1638191320809
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1638191322221
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1638191331593
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1638191333503
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1638193727977
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1638193730933
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1638193733885
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1638193735882
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1638193741297
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1638193742419
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1638193744440
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1638193744570
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1638193744632
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1638193746668
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1638193750018
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1638193757600
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1638193759374
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1638193759619
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1638193759672
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1638193760968
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1638193773556
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1638193774745
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1638193777368
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1638193783513
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1638193788001
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1638193790144
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1638193791706
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1638193794112
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1638193807056
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1638193808700
opened,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.TypeHierarchy",1638193811927
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.TypeHierarchy",1638193811947
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.open.type.hierarchy",1638193811989
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1638193820362
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1638193826201
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.TypeHierarchy",1638193827393
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1638193828202
closed,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.TypeHierarchy",1638193828207
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1638193832608
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1638193837234
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1638193837354
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1638193837438
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1638193841173
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1638193864740
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1638193867949
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1638193877656
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1638193879839
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1638193882390
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1638193885726
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1638193889760
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1638193898585
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1638193914339
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1638193929107
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1638193930746
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1638193933203
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1638193934062
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1638193936312
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1638193936813
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1638193938544
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1638193940732
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1638193944599
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1638193945640
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1638194338169
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1638194341596
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1638194342808
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1638194343071
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1638194343679
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1638194343680
stopped,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1638194343784
stopped,bundle,org.eclipse.compare.win32,1.0.100.I20100505-1245,"org.eclipse.compare.win32",1638194343807
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1638194343828
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1638194343844
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1638469239112
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1638469239114
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1638469239115
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1638469239149
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1638469239150
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1638469239150
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1638469239151
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1638469239151
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1638469239151
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1638469239152
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1638469239152
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1638469239186
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1638469239186
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1638469239187
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1638469239187
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1638469239188
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1638469239190
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1638469239191
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1638469239191
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1638469239192
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1638469239192
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1638469239193
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1638469239193
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1638469239198
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1638469239199
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1638469239200
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1638469239201
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1638469239202
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1638469239202
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1638469239202
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1638469239265
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1638469239266
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1638469239266
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1638469239266
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1638469239267
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1638469239330
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1638469239331
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1638469239334
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1638469239336
started,bundle,org.eclipse.jdt.core,3.6.1.v_A68_R36x,"org.eclipse.jdt.core",1638469239337
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1638469239338
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1638469239347
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1638469239350
started,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1638469239350
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1638469239368
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1638469239369
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1638469239369
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1638469239370
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1638469239371
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1638469239371
